source_id,dataset,name,category,subcategory,longitude,latitude,observed_date,source
6a6af8f03c4ecfd6914fb978,propertigo,,Rumah,Dijual,110.40193951395861,-7.796290365929622,,mapid_missions
6a6af8f03c4ecfd6914fb97b,propertigo,,Rumah,Dijual,110.39771363227055,-7.7955886724281385,,mapid_missions
6a6af8f13c4ecfd6914fb9bc,propertigo,,Rumah,Dijual,110.42396764888935,-7.8223069253657656,,mapid_missions
6a6af8f13c4ecfd6914fb9bd,propertigo,,Ruko,Disewa,110.4204326577576,-7.820455488688751,,mapid_missions
6a6af8f13c4ecfd6914fb9be,propertigo,,Ruko,Dijual,110.41168551965075,-7.8378873415097985,,mapid_missions
6a6af8f13c4ecfd6914fb9bf,propertigo,,Ruko,Disewa,110.41073341447174,-7.846739220682068,,mapid_missions
6a6af8f13c4ecfd6914fb9c0,propertigo,,Ruko,Disewa,110.40989902796264,-7.853446899850979,,mapid_missions
6a6af8f13c4ecfd6914fb9c1,propertigo,,Ruko,Disewa,110.40747343042966,-7.8700579026206725,,mapid_missions
6a6af8f13c4ecfd6914fb9c2,propertigo,,Rumah,Disewa,110.39669642308456,-7.85387839683024,,mapid_missions
6a6af8f13c4ecfd6914fb9c3,propertigo,,Rumah,Dijual,110.39553183809846,-7.8519854737380825,,mapid_missions
6a6af8f13c4ecfd6914fb9c4,propertigo,,Ruko,Dijual,110.39102816843013,-7.846227996994884,,mapid_missions
6a6af8f13c4ecfd6914fb9c5,propertigo,,"Retail (toko baju, peralatan olahraga, toko elektronik, dll)",Disewa,110.39090909074383,-7.845926710567213,,mapid_missions
6a6af8f13c4ecfd6914fb9c6,propertigo,,Rumah,Disewa,110.39138699076847,-7.840904210568311,,mapid_missions
6a6af8f13c4ecfd6914fb9c7,propertigo,,"Retail (toko baju, peralatan olahraga, toko elektronik, dll)",Disewa,110.39143291584645,-7.840743960484545,,mapid_missions
6a6af8f13c4ecfd6914fb9c8,propertigo,,Ruko,Disewa,110.39017198052574,-7.826334978846376,,mapid_missions
