stop_id,stop_name,mode,candidate_activity_id,candidate_name,candidate_direction_code,longitude,latitude,observed_at,match_reason,score,rank,evidence_count
bus-monjali-s-cbddf0a1,Monjali (Selatan),bus,6a8432efbb859bd06d94f679,Halte Trans Jogja - Monjali A,,110.36769187033116,-7.750480947112415,2026-08-18T10:24:47.169Z,fuzzy,0.725000,1,1
bus-monjali-s-cbddf0a1,Monjali (Selatan),bus,6a8430a8bb859bd06d94f54c,Halte Trans Jogja - Monjali B,,110.36873148163761,-7.750906622111017,2026-08-18T10:15:04.502Z,fuzzy,0.725000,2,1
bus-pakuwon-mall-n-50267f5f,Pakuwon Mall (Utara),bus,6a82df994fd70be4125d2a71,Halte Trans Jogja - Pakuwon Mall A,,110.39951833893446,-7.758275267444745,2026-08-17T10:16:57.846Z,fuzzy,0.820513,1,1
bus-pakuwon-mall-s-2202544e,Pakuwon Mall (Selatan),bus,6a82df994fd70be4125d2a71,Halte Trans Jogja - Pakuwon Mall A,,110.39951833893446,-7.758275267444745,2026-08-17T10:16:57.846Z,fuzzy,0.820513,1,1
bus-panti-rapih-9daeebbb,TPB Panti Rapih,bus,6a8d0a83eca288692ef377ee,Halte RS Panti Rapih,,110.37822992213239,-7.776234113554651,2026-08-25T03:22:43.253Z,fuzzy,0.794667,1,3
bus-pasar-bantul-de60e961,Pasar Bantul,bus,6a82a2a04fd70be4125ce466,Halte Pasar Bantul - A,,110.33099059332824,-7.885181333721874,2026-08-17T05:56:48.622Z,fuzzy,0.820513,1,1
bus-pasar-bantul-de60e961,Pasar Bantul,bus,6a82a2f238bb192425f4b43a,Halte Pasar Bantul - B,,110.33108350459383,-7.885143821873825,2026-08-17T05:58:10.431Z,fuzzy,0.820513,2,1
bus-pasar-bantul-halte-2-a4a1fd5f,Pasar Bantul (Halte 2),bus,6a82a2a04fd70be4125ce466,Halte Pasar Bantul - A,,110.33099059332824,-7.885181333721874,2026-08-17T05:56:48.622Z,fuzzy,0.654118,1,1
bus-pasar-bantul-halte-2-a4a1fd5f,Pasar Bantul (Halte 2),bus,6a82a2f238bb192425f4b43a,Halte Pasar Bantul - B,,110.33108350459383,-7.885143821873825,2026-08-17T05:58:10.431Z,fuzzy,0.618824,2,1
bus-pasar-giwangan-1-20ae3e33,TPB Pasar Giwangan 1,bus,6a893609478dc3b356b73fd7,Halte Pasar Giwangan B,,110.39020459947233,-7.8324834343696494,2026-08-22T05:39:21.537Z,fuzzy,0.762500,1,1
bus-pasar-giwangan-2-f0dc3c5b,TPB Pasar Giwangan 2,bus,6a893609478dc3b356b73fd7,Halte Pasar Giwangan B,,110.39020459947233,-7.8324834343696494,2026-08-22T05:39:21.537Z,fuzzy,0.762500,1,1
bus-pasar-jangkang-n-01dfbd0c,Pasar Jangkang (U),bus,6a8e9c3b52d86e03b51b5e70,Halte Pasar Demangan,,110.38846776345031,-7.779400709828366,2026-08-26T07:56:43.934Z,fuzzy,0.604762,1,1
bus-pasar-jangkang-s-1332b898,Pasar Jangkang (S),bus,6a8e9c3b52d86e03b51b5e70,Halte Pasar Demangan,,110.38846776345031,-7.779400709828366,2026-08-26T07:56:43.934Z,fuzzy,0.604762,1,1
bus-pasar-krangan-8db5e3eb,Halte Pasar Krangan,bus,6a8e9c3b52d86e03b51b5e70,Halte Pasar Demangan,,110.38846776345031,-7.779400709828366,2026-08-26T07:56:43.934Z,fuzzy,0.622222,1,1
bus-pasar-kranggan-b6b88028,Halte Pasar Kranggan,bus,6a882a323be6880665735cad,Halte Pasar Kranggan Selatan,,110.36565971152436,-7.7829259605858025,2026-08-21T10:36:34.830Z,fuzzy,0.733333,1,1
bus-pasar-kranggan-b6b88028,Halte Pasar Kranggan,bus,6a8e9c3b52d86e03b51b5e70,Halte Pasar Demangan,,110.38846776345031,-7.779400709828366,2026-08-26T07:56:43.934Z,fuzzy,0.604762,2,1
bus-pasar-kranggan-e-a032bc95,Pasar Kranggan (Timur),bus,6a882a323be6880665735cad,Halte Pasar Kranggan Selatan,,110.36565971152436,-7.7829259605858025,2026-08-21T10:36:34.830Z,fuzzy,0.733333,1,1
bus-pasar-kranggan-e-a032bc95,Pasar Kranggan (Timur),bus,6a8e9c3b52d86e03b51b5e70,Halte Pasar Demangan,,110.38846776345031,-7.779400709828366,2026-08-26T07:56:43.934Z,fuzzy,0.604762,2,1
bus-pasar-legi-352c9c2c,TPB Pasar Legi,bus,6a8a96810d6732db988c0e35,Halte Pasar Legi A,,110.35020939084734,-7.809236124165178,2026-08-23T06:43:13.986Z,fuzzy,0.812121,1,1
bus-pasar-legi-yogyakarta-9455c379,Pasar Legi Yogyakarta,bus,6a8a96810d6732db988c0e35,Halte Pasar Legi A,,110.35020939084734,-7.809236124165178,2026-08-23T06:43:13.986Z,fuzzy,0.636364,1,1
bus-pasar-niten-b37a4715,Pasar Niten,bus,6a82b6aa38bb192425f4cb20,Halte Pasar Niten B,,110.35116605596033,-7.838112114882222,2026-08-17T07:22:18.396Z,fuzzy,0.816667,1,1
bus-pasar-niten-halte-2-cc89169e,Pasar Niten (Halte 2),bus,6a82b6aa38bb192425f4cb20,Halte Pasar Niten B,,110.35116605596033,-7.838112114882222,2026-08-17T07:22:18.396Z,fuzzy,0.610000,1,1
bus-pasar-pathuk-yogyakarta-92bcefb1,Portabel Pasar Pathuk Yogyakarta,bus,6a8a8a110d6732db988bfe24,TPB Trans Jogja - Pasar Pathuk,,110.36181950219066,-7.7960169118630205,2026-08-23T05:50:09.201Z,fuzzy,0.678095,1,2
bus-pasar-pingit-n-b419e949,Pasar Pingit (U),bus,6a8824323be68806657354c9,Halte Pasar Pingit A,,110.35884881664526,-7.782752724266089,2026-08-21T10:10:58.020Z,fuzzy,0.820513,1,1
bus-pasar-pingit-n-b419e949,Pasar Pingit (U),bus,6a8824ca3be6880665735575,Halte Pasar Pingit B,,110.3591794201891,-7.782911672285408,2026-08-21T10:13:30.205Z,fuzzy,0.820513,2,1
bus-pasar-pingit-s-ef51f110,Pasar Pingit (Selatan),bus,6a8824323be68806657354c9,Halte Pasar Pingit A,,110.35884881664526,-7.782752724266089,2026-08-21T10:10:58.020Z,fuzzy,0.820513,1,1
bus-pasar-pingit-s-ef51f110,Pasar Pingit (Selatan),bus,6a8824ca3be6880665735575,Halte Pasar Pingit B,,110.3591794201891,-7.782911672285408,2026-08-21T10:13:30.205Z,fuzzy,0.820513,2,1
bus-pasar-serangan-0fab18f3,TPB Pasar Serangan,bus,6a8d470c52d86e03b51aa113,Halte Pasar Serangan A,,110.3542366775277,-7.801076533486338,2026-08-25T07:41:00.993Z,fuzzy,0.826667,1,1
bus-pasar-serangan-0fab18f3,TPB Pasar Serangan,bus,6a8d487eeca288692ef3b4d2,Halte Pasar Serangan B,,110.35311920594921,-7.801045324399098,2026-08-25T07:47:10.285Z,fuzzy,0.826667,2,1
bus-pasar-serangan-0fab18f3,TPB Pasar Serangan,bus,6a8e9c3b52d86e03b51b5e70,Halte Pasar Demangan,,110.38846776345031,-7.779400709828366,2026-08-26T07:56:43.934Z,fuzzy,0.647619,3,1
bus-pasar-serangan-s-be7dc238,Pasar Serangan (S),bus,6a8d470c52d86e03b51aa113,Halte Pasar Serangan A,,110.3542366775277,-7.801076533486338,2026-08-25T07:41:00.993Z,fuzzy,0.826667,1,1
bus-pasar-serangan-s-be7dc238,Pasar Serangan (S),bus,6a8d487eeca288692ef3b4d2,Halte Pasar Serangan B,,110.35311920594921,-7.801045324399098,2026-08-25T07:47:10.285Z,fuzzy,0.826667,2,1
bus-pasar-serangan-s-be7dc238,Pasar Serangan (S),bus,6a8e9c3b52d86e03b51b5e70,Halte Pasar Demangan,,110.38846776345031,-7.779400709828366,2026-08-26T07:56:43.934Z,fuzzy,0.647619,3,1
bus-pasty-a2ad35ef,TPB Pasty,bus,6a856783bbd0aa678bab80f3,Halte Pasty A,,110.35449860903964,-7.825713953198374,2026-08-19T08:21:23.165Z,fuzzy,0.700000,1,1
bus-pasty-a2ad35ef,TPB Pasty,bus,6a856733bbd0aa678bab8056,Halte Pasty B,,110.35457867014571,-7.825684109222351,2026-08-19T08:20:03.822Z,fuzzy,0.700000,2,1
bus-pdam-monjali-d9f381ae,PDAM Monjali,bus,6a842c273dbe4dacc783d981,Halte Trans Jogja - PDAM Monjali A,,110.36989656329786,-7.755990960135563,2026-08-18T09:55:51.119Z,fuzzy,0.820513,1,1
bus-pdam-monjali-w-de8c4f3e,PDAM Monjali (Barat),bus,6a842c273dbe4dacc783d981,Halte Trans Jogja - PDAM Monjali A,,110.36989656329786,-7.755990960135563,2026-08-18T09:55:51.119Z,fuzzy,0.820513,1,1
bus-plaza-uny-w-812d2136,Plaza UNY (B),bus,6a8e9ac146690fc6c68da2e3,Halte Plaza UNY,,110.38906775739389,-7.775019362075398,2026-08-26T07:50:25.686Z,fuzzy,1.000000,1,1
bus-rru-manggung-53668e66,TPB RRU Manggung,bus,6a82e20938bb192425f4fbc3,Halte Trans Jogja - Manggung,,110.3863386914378,-7.758157195755828,2026-08-17T10:27:21.815Z,fuzzy,0.680000,1,1
bus-rs-bhayangkara-c2217522,RS Bhayangkara,bus,6a86d589460277aa84152f9e,Halte Trans Jogja - Halte RS Bhayangkara B,,110.47171253495856,-7.766707608845564,2026-08-20T10:23:05.518Z,fuzzy,0.826667,1,1
bus-rs-bhayangkara-c2217522,RS Bhayangkara,bus,6a8a88b40d6732db988bfbb8,TPB Trans Jogja - Bhayangkara,,110.36208001256682,-7.799398820735533,2026-08-23T05:44:20.681Z,fuzzy,0.728000,2,1
bus-rs-panti-nugroho-5e1208a0,RS Panti Nugroho,bus,6a8d0a83eca288692ef377ee,Halte RS Panti Rapih,,110.37822992213239,-7.776234113554651,2026-08-25T03:22:43.253Z,fuzzy,0.640000,1,3
bus-rs-panti-nugroho-w-d4c819de,RS Panti Nugroho (B),bus,6a8d0a83eca288692ef377ee,Halte RS Panti Rapih,,110.37822992213239,-7.776234113554651,2026-08-25T03:22:43.253Z,fuzzy,0.640000,1,3
bus-rs-panti-rapih-s-d7666844,RS Panti Rapih (S),bus,6a8d0a83eca288692ef377ee,Halte RS Panti Rapih,,110.37822992213239,-7.776234113554651,2026-08-25T03:22:43.253Z,fuzzy,1.000000,1,3
bus-rs-sardjito-e-a2691dbb,RS Sardjito (T),bus,6a8441d73dbe4dacc783f9f2,Halte Trans Jogja - RS Sardjito A,,110.37416243966402,-7.767853558783255,2026-08-18T11:28:23.448Z,fuzzy,0.816667,1,1
bus-rs-sardjito-e-a2691dbb,RS Sardjito (T),bus,6a8440b23dbe4dacc783f743,Halte Trans Jogja - RS Sardjito B,,110.3741944114405,-7.767878687220801,2026-08-18T11:23:30.426Z,fuzzy,0.816667,2,1
bus-rs-sardjito-e-a2691dbb,RS Sardjito (T),bus,6a8ceff1eca288692ef36913,Halte RS Sardjito Barat,,110.37420361014381,-7.767887440982534,2026-08-25T01:29:21.840Z,fuzzy,0.738095,3,1
bus-rs-sardjito-w-0ad8bcca,RS Sardjito (B),bus,6a8441d73dbe4dacc783f9f2,Halte Trans Jogja - RS Sardjito A,,110.37416243966402,-7.767853558783255,2026-08-18T11:28:23.448Z,fuzzy,0.816667,1,1
bus-rs-sardjito-w-0ad8bcca,RS Sardjito (B),bus,6a8440b23dbe4dacc783f743,Halte Trans Jogja - RS Sardjito B,,110.3741944114405,-7.767878687220801,2026-08-18T11:23:30.426Z,fuzzy,0.816667,2,1
bus-rs-sardjito-w-0ad8bcca,RS Sardjito (B),bus,6a8ceff1eca288692ef36913,Halte RS Sardjito Barat,,110.37420361014381,-7.767887440982534,2026-08-25T01:29:21.840Z,fuzzy,0.738095,3,1
bus-samirono-s-21198e04,Samirono (S),bus,6a92d9d852d86e03b51ddbd2,Halte Samirono,,110.38753936487592,-7.77771952559074,2026-08-29T13:08:40.940Z,fuzzy,1.000000,1,2
bus-sanata-dharma-e-fb763e5c,Sanata Dharma (T),bus,6a8e970046690fc6c68d9f71,Halte Sanata Dharma,,110.38929278399246,-7.775092965334977,2026-08-26T07:34:24.519Z,fuzzy,1.000000,1,1
bus-santren-1292f082,Santren,bus,6a8e78f452d86e03b51b44d5,Halte Santren B,,110.39233672460091,-7.765872802964594,2026-08-26T05:26:12.004Z,fuzzy,0.725000,1,1
bus-santren-w-d0361cb1,Santren (B),bus,6a8e78f452d86e03b51b44d5,Halte Santren B,,110.39233672460091,-7.765872802964594,2026-08-26T05:26:12.004Z,fuzzy,0.725000,1,1
bus-sd-unggulan-aisyiyah-1-66442619,SD Unggulan Aisyiyah 1,bus,6a829b479870dcf66e457d85,Halte SD Unggulan Aisyiyah A,,110.3240343098866,-7.894986058741424,2026-08-17T05:25:27.179Z,fuzzy,0.812727,1,1
bus-sd-unggulan-aisyiyah-2-873ecdff,SD Unggulan Aisyiyah 2,bus,6a829b479870dcf66e457d85,Halte SD Unggulan Aisyiyah A,,110.3240343098866,-7.894986058741424,2026-08-17T05:25:27.179Z,fuzzy,0.812727,1,1
bus-simpang-diklat-diy-4f84a321,TPB Simpang Diklat DIY,bus,6a8a9e6b0d6732db988c19cf,Halte Simpang Diklat DIY A,,110.33250482677738,-7.828828712232749,2026-08-23T07:16:59.269Z,fuzzy,0.868421,1,1
bus-simpang-diklat-diy-4f84a321,TPB Simpang Diklat DIY,bus,6a8a9f3052d86e03b51939af,Halte Simpang Diklat DIY B,,110.33161554283595,-7.828543723227213,2026-08-23T07:20:16.286Z,fuzzy,0.868421,2,1
bus-simpang-gose-halte-1-986d3737,Simpang Gose (Halte 1),bus,6a829d594fd70be4125cdec8,Halte Simpang Gose A,,110.32542201135317,-7.8919660119321975,2026-08-17T05:34:17.292Z,fuzzy,0.654118,1,1
bus-simpang-gose-halte-1-986d3737,Simpang Gose (Halte 1),bus,6a829cec38bb192425f4ad35,Halte Simpang Gose B,,110.32536435177519,-7.891917160336035,2026-08-17T05:32:28.566Z,fuzzy,0.618824,2,1
bus-simpang-gose-halte-2-9d1af7ff,Simpang Gose (Halte 2),bus,6a829d594fd70be4125cdec8,Halte Simpang Gose A,,110.32542201135317,-7.8919660119321975,2026-08-17T05:34:17.292Z,fuzzy,0.654118,1,1
bus-simpang-gose-halte-2-9d1af7ff,Simpang Gose (Halte 2),bus,6a829cec38bb192425f4ad35,Halte Simpang Gose B,,110.32536435177519,-7.891917160336035,2026-08-17T05:32:28.566Z,fuzzy,0.618824,2,1
bus-simpang-kasongan-e0220233,Simpang Kasongan,bus,6a82b53038bb192425f4c960,Halte Simpang Kasongan A,,110.3445162159357,-7.846381616403178,2026-08-17T07:16:00.191Z,fuzzy,0.831373,1,1
bus-simpang-kasongan-e0220233,Simpang Kasongan,bus,6a82b40738bb192425f4c874,Halte Simpang Kasongan B,,110.34358978283205,-7.848589662466566,2026-08-17T07:11:03.880Z,fuzzy,0.831373,2,1
bus-simpang-kasongan-halte-2-57f682a0,Simpang Kasongan (Halte 2),bus,6a82b53038bb192425f4c960,Halte Simpang Kasongan A,,110.3445162159357,-7.846381616403178,2026-08-17T07:16:00.191Z,fuzzy,0.674286,1,1
bus-simpang-kasongan-halte-2-57f682a0,Simpang Kasongan (Halte 2),bus,6a82b40738bb192425f4c874,Halte Simpang Kasongan B,,110.34358978283205,-7.848589662466566,2026-08-17T07:11:03.880Z,fuzzy,0.645714,2,1
bus-simpang-wojo-1-45f7fc67,TPB Simpang Wojo 1,bus,6a8d399552d86e03b51a8e6c,Halte Simpang Wojo,,110.37376259705007,-7.8363931103692295,2026-08-25T06:43:33.941Z,fuzzy,0.820513,1,1
bus-sma-1-yogyakarta-a1494736,Halte SMA 1 Yogyakarta,bus,6a8d799852d86e03b51acfac,HALTE SMPN 1 YOGYAKARTA,,110.37573404625363,-7.777552952341509,2026-08-25T11:16:40.317Z,fuzzy,0.745455,1,1
bus-sma-1-yogyakarta-a1494736,Halte SMA 1 Yogyakarta,bus,6a8296039870dcf66e45770d,Halte TPB Trans Jogja - SMPN 1 Yogyakarta A,,110.3758011677686,-7.777510405191844,2026-08-17T05:02:59.415Z,fuzzy,0.674286,2,1
bus-sma-1-yogyakarta-a1494736,Halte SMA 1 Yogyakarta,bus,6a8294c44fd70be4125cd48b,Halte TPB Trans Jogja - SMPN 1 Yogyakarta B,,110.37570315906709,-7.777900750484262,2026-08-17T04:57:40.954Z,fuzzy,0.674286,3,1
bus-sma-n-1-bantul-2-5de4317a,Halte SMA N 1 Bantul 2,bus,6a8298ab9870dcf66e457a70,Halte SMAN 1 Bantul - A,,110.3229557481767,-7.897399830417839,2026-08-17T05:14:19.282Z,fuzzy,0.656221,1,1
bus-sma-n-1-bantul-2-5de4317a,Halte SMA N 1 Bantul 2,bus,6a8296d14fd70be4125cd6d2,Halte SMAN 1 Bantul - B,,110.32277375066349,-7.898144476346147,2026-08-17T05:06:25.868Z,fuzzy,0.656221,2,1
bus-sma-n-1-bantul-i-bd617eae,SMA N 1 Bantul I,bus,6a8298ab9870dcf66e457a70,Halte SMAN 1 Bantul - A,,110.3229557481767,-7.897399830417839,2026-08-17T05:14:19.282Z,fuzzy,0.656221,1,1
bus-sma-n-1-bantul-i-bd617eae,SMA N 1 Bantul I,bus,6a8296d14fd70be4125cd6d2,Halte SMAN 1 Bantul - B,,110.32277375066349,-7.898144476346147,2026-08-17T05:06:25.868Z,fuzzy,0.656221,2,1
bus-sman-1-kasihan-e-713cf506,SMAN 1 Kasihan (Timur),bus,6a8a9a2252d86e03b519321f,Halte SMAN 1 Kasihan A,,110.34826419609499,-7.818373736802727,2026-08-23T06:58:42.634Z,fuzzy,0.860000,1,1
bus-sman-1-kasihan-e-713cf506,SMAN 1 Kasihan (Timur),bus,6a8a9a560d6732db988c1345,Halte SMAN 1 Kasihan B,,110.34830701861085,-7.818361569579275,2026-08-23T06:59:34.524Z,fuzzy,0.860000,2,1
bus-sman-1-kasihan-e-713cf506,SMAN 1 Kasihan (Timur),bus,6a8d49f652d86e03b51aa44c,Halte SMAN 1 A,,110.35215644875063,-7.799414141999378,2026-08-25T07:53:26.421Z,fuzzy,0.636364,3,1
bus-sman-1-kasihan-w-23845f53,SMAN 1 Kasihan (Barat),bus,6a8a9a2252d86e03b519321f,Halte SMAN 1 Kasihan A,,110.34826419609499,-7.818373736802727,2026-08-23T06:58:42.634Z,fuzzy,0.860000,1,1
bus-sman-1-kasihan-w-23845f53,SMAN 1 Kasihan (Barat),bus,6a8a9a560d6732db988c1345,Halte SMAN 1 Kasihan B,,110.34830701861085,-7.818361569579275,2026-08-23T06:59:34.524Z,fuzzy,0.860000,2,1
bus-sman-1-kasihan-w-23845f53,SMAN 1 Kasihan (Barat),bus,6a8d49f652d86e03b51aa44c,Halte SMAN 1 A,,110.35215644875063,-7.799414141999378,2026-08-25T07:53:26.421Z,fuzzy,0.636364,3,1
bus-sman-1-w-f37b3466,SMAN 1 (B),bus,6a8d49f652d86e03b51aa44c,Halte SMAN 1 A,,110.35215644875063,-7.799414141999378,2026-08-25T07:53:26.421Z,fuzzy,0.780952,1,1
bus-sman-1-w-f37b3466,SMAN 1 (B),bus,6a8d4afa52d86e03b51aa51f,Halte SMAN 1 B,,110.35227795601219,-7.799004716356819,2026-08-25T07:57:46.133Z,fuzzy,0.780952,2,1
bus-sman-1-w-f37b3466,SMAN 1 (B),bus,6a8d43e8eca288692ef3b00c,Halte SMAN 7,,110.35824780362691,-7.813510559506541,2026-08-25T07:27:36.885Z,fuzzy,0.633333,3,1
bus-smk-n-3-b9368922,SMK N 3,bus,6a828f544fd70be4125ccb42,Halte Trans Jogja - SMK N 3 Yogyakarta,,110.3667686316013,-7.777989337320522,2026-08-17T04:34:28.669Z,fuzzy,0.636000,1,1
bus-smk-seni-1-4ee60558,TPB SMK Seni 1,bus,6a8a984752d86e03b5192fa5,Halte SMK Seni A,,110.34906199212219,-7.8145398572160065,2026-08-23T06:50:47.732Z,fuzzy,0.740000,1,1
bus-smk-seni-1-4ee60558,TPB SMK Seni 1,bus,6a8a98ca0d6732db988c1118,Halte SMK Seni B,,110.34876375893134,-7.815453281198529,2026-08-23T06:52:58.919Z,fuzzy,0.740000,2,1
bus-smk-seni-2-88816be2,TPB SMK Seni 2,bus,6a8a984752d86e03b5192fa5,Halte SMK Seni A,,110.34906199212219,-7.8145398572160065,2026-08-23T06:50:47.732Z,fuzzy,0.740000,1,1
bus-smk-seni-2-88816be2,TPB SMK Seni 2,bus,6a8a98ca0d6732db988c1118,Halte SMK Seni B,,110.34876375893134,-7.815453281198529,2026-08-23T06:52:58.919Z,fuzzy,0.740000,2,1
bus-smp-kanisius-gayam-e-3c37e1d9,SMP Kanisius Gayam (Timur),bus,6a939468dc237a3a8a7a0bf6,Halte SMP Kanisius Gayam Timur,,110.37780935550774,-7.7956066832174855,2026-08-30T02:24:40.008Z,fuzzy,0.814286,1,1
bus-smp-kanisius-gayam-w-ae552fef,SMP Kanisius Gayam (Barat),bus,6a939468dc237a3a8a7a0bf6,Halte SMP Kanisius Gayam Timur,,110.37780935550774,-7.7956066832174855,2026-08-30T02:24:40.008Z,fuzzy,0.814286,1,1
bus-smp-n-2-bantul-5cb13e64,Halte SMP N 2 Bantul,bus,6a82a97038bb192425f4bbad,Halte SMPN 2 Bantul A,,110.33576157585333,-7.8745041194765975,2026-08-17T06:25:52.417Z,fuzzy,0.671264,1,1
bus-smp-n-2-bantul-5cb13e64,Halte SMP N 2 Bantul,bus,6a82a86c38bb192425f4ba3b,Halte SMPN 2 Bantul B,,110.33578293978212,-7.874954761818117,2026-08-17T06:21:32.877Z,fuzzy,0.671264,2,1
bus-smp-n-6-3c66eb40,SMP N 6,bus,6a8ba82fa4262ae1033d0be2,Halte SMP N 14,,110.3598915994072,-7.786639735892905,2026-08-24T02:10:55.552Z,fuzzy,0.680000,1,1
bus-smp-n-6-3c66eb40,SMP N 6,bus,6a8293484fd70be4125cd110,Halte Trans Jogja - SMP N 6 Yogyakarta,,110.36691755255441,-7.7780981116151,2026-08-17T04:51:20.327Z,fuzzy,0.636000,2,1
bus-smpn-11-w-39ca43b3,SMPN 11 (B),bus,6a8d4cbc52d86e03b51aa790,Halte SMPN 11,,110.35336727286722,-7.793053560897515,2026-08-25T08:05:16.163Z,fuzzy,1.000000,1,1
bus-smpn-11-w-39ca43b3,SMPN 11 (B),bus,6a8d045352d86e03b51a6286,Halte SMPN 1,,110.37587764703159,-7.777893155394906,2026-08-25T02:56:19.376Z,fuzzy,0.687179,2,1
bus-smpn-14-c41a3ead,SMPN 14,bus,6a8d045352d86e03b51a6286,Halte SMPN 1,,110.37587764703159,-7.777893155394906,2026-08-25T02:56:19.376Z,fuzzy,0.687179,1,1
bus-smpn-14-c41a3ead,SMPN 14,bus,6a8ba82fa4262ae1033d0be2,Halte SMP N 14,,110.3598915994072,-7.786639735892905,2026-08-24T02:10:55.552Z,fuzzy,0.660000,2,1
bus-smpn-14-c41a3ead,SMPN 14,bus,6a8d4cbc52d86e03b51aa790,Halte SMPN 11,,110.35336727286722,-7.793053560897515,2026-08-25T08:05:16.163Z,fuzzy,0.647619,3,1
bus-stie-ykpn-e-34a03129,STIE YKPN (Timur),bus,6a82d7ea4fd70be4125d2241,Halte TPB Trans Jogja - STIE YKPN A,,110.41036062602092,-7.767040656408739,2026-08-17T09:44:10.668Z,fuzzy,0.806667,1,1
bus-stie-ykpn-e-34a03129,STIE YKPN (Timur),bus,6a82d6629870dcf66e45c411,Halte TPB Trans Jogja - STIE YKPN B,,110.41016414433301,-7.768330179838671,2026-08-17T09:37:38.479Z,fuzzy,0.806667,2,1
bus-stie-ykpn-w-baea62ce,STIE YKPN (Barat),bus,6a82d7ea4fd70be4125d2241,Halte TPB Trans Jogja - STIE YKPN A,,110.41036062602092,-7.767040656408739,2026-08-17T09:44:10.668Z,fuzzy,0.806667,1,1
bus-stie-ykpn-w-baea62ce,STIE YKPN (Barat),bus,6a82d6629870dcf66e45c411,Halte TPB Trans Jogja - STIE YKPN B,,110.41016414433301,-7.768330179838671,2026-08-17T09:37:38.479Z,fuzzy,0.806667,2,1
bus-stikes-guna-bangsa-aed05817,Halte Stikes Guna Bangsa,bus,6a82da6f38bb192425f4f346,Halte Trans Jogja - Stiekes Guna Bangsa,,110.4089714942125,-7.760718057518275,2026-08-17T09:54:55.151Z,fuzzy,0.783784,1,1
bus-sudirman-santika-3b336a7b,Halte Sudirman (Santika),bus,6a8ba24b52d86e03b519bec8,Halte Jend. Sudirman (Santika),,110.36882439062049,-7.7827849512265175,2026-08-24T01:45:47.760Z,fuzzy,0.785586,1,1
bus-superindo-urip-sumoharjo-9f223797,Halte Superindo Urip Sumoharjo,bus,6a8d7398eca288692ef3da8b,HALTE TAKSI URIP SUMOHARJO,,110.38428667127943,-7.783115407637396,2026-08-25T10:51:04.586Z,fuzzy,0.663636,1,1
bus-tegal-turi-1-c6504b7f,TPB Tegal Turi 1,bus,6a893073478dc3b356b7399a,Halte Tegal Turi A,,110.3871334359431,-7.825409998099445,2026-08-22T05:15:31.532Z,fuzzy,0.750000,1,1
bus-tegal-turi-1-c6504b7f,TPB Tegal Turi 1,bus,6a893130478dc3b356b73aca,Halte Tegal Turi B,,110.38699300019641,-7.82548332991864,2026-08-22T05:18:40.060Z,fuzzy,0.750000,2,1
bus-tegal-turi-1-c6504b7f,TPB Tegal Turi 1,bus,6a8a55a40d6732db988bd319,Halte Tegal Gendu 1,,110.39183869483821,-7.826017116757498,2026-08-23T02:06:28.000Z,fuzzy,0.632000,3,1
bus-tegal-turi-2-2dbf8ff0,TPB Tegal Turi 2,bus,6a893073478dc3b356b7399a,Halte Tegal Turi A,,110.3871334359431,-7.825409998099445,2026-08-22T05:15:31.532Z,fuzzy,0.750000,1,1
bus-tegal-turi-2-2dbf8ff0,TPB Tegal Turi 2,bus,6a893130478dc3b356b73aca,Halte Tegal Turi B,,110.38699300019641,-7.82548332991864,2026-08-22T05:18:40.060Z,fuzzy,0.750000,2,1
bus-tegal-turi-2-2dbf8ff0,TPB Tegal Turi 2,bus,6a8a63d60d6732db988bdba4,Halte Tegal Gendu 2,,110.39132452910576,-7.825830130625448,2026-08-23T03:07:02.443Z,fuzzy,0.632000,3,1
bus-tejokusuman-tamansari-e7596b7b,Portabel Tejokusuman (Tamansari),bus,6a856ccabbd0aa678bab85c4,Halte Tejokusuman,,110.35606982877533,-7.807940761615626,2026-08-19T08:43:54.490Z,fuzzy,0.612500,1,1
bus-teknik-ugm-s-43bf9635,Teknik UGM (Selatan),bus,6a8d0e9c52d86e03b51a67b9,Halte TPB Teknik UGM 2 (Selatan),S,110.3745721416305,-7.764267293478937,2026-08-25T03:40:12.101Z,fuzzy,0.812121,1,1
bus-teras-malioboro-2-d4789a15,Portable Teras Malioboro 2,bus,6a85506ebbd0aa678bab6390,Halte Malioboro 2,,110.36559857460782,-7.795185718747462,2026-08-19T06:42:54.514Z,fuzzy,0.738095,1,1
bus-teras-malioboro-2-d4789a15,Portable Teras Malioboro 2,bus,6a82d5b94fd70be4125d2080,Halte trans jogja malioboro 2,,110.36562749998262,-7.7952391999944695,2026-08-17T09:34:49.926Z,fuzzy,0.640000,2,1
bus-teras-malioboro-2-d4789a15,Portable Teras Malioboro 2,bus,6a86bc210235f477d358ebb5,Halte Teras 2,,110.36761617298271,-7.791749881587728,2026-08-20T08:34:41.026Z,fuzzy,0.616667,3,1
bus-terminal-bangunan-df9b71ae,Terminal Bangunan,bus,6a8d6eb952d86e03b51ac23f,Halte Trans Jogja - Halte Terminal Giwangan,,110.39183977163486,-7.834127418517099,2026-08-25T10:30:17.563Z,fuzzy,0.627451,1,1
bus-terminal-bangunan-df9b71ae,Terminal Bangunan,bus,6a86dc1a0235f477d3591718,Halte Trans Jogja - Terminal Prambanan,,110.48986020764943,-7.755608814123619,2026-08-20T10:51:06.201Z,fuzzy,0.613333,2,1
